node1_norm,node2_norm,weight
body,talk,2946
fix,room,504
last,play,1150
long,strength,796
confident,super,653
fear,loss,333
improve,reason,1630
short,university,556
adult,great,1332
adult,skin,128
couple,real,1473
failure,little,1529
gym,look,2898
brain,text,410
attention,useful,417
attention,meditate,299
area,example,1642
class,interest,1477
happy,smart,999
live,stick,675
grade,stick,302
great,top,1731
important,read,4531
money,strong,1110
important,terrible,755
choice,learn,1462
learn,stick,1155
country,home,1471
gym,true,980
college,path,1339
high,true,1563
high,hope,1070
degree,high,1540
practice,push,516
project,similar,525
ready,rest,579
country,pick,193
country,sign,136
program,strength,220
online,skill,1711
group,pay,496
conversation,exact,295
exact,terrible,122
important,impossible,818
sense,solution,780
interest,response,481
response,standard,161
give,social,3054
little,lose,874
amount,tend,305
kid,major,527
specific,tool,400
guy,sorry,2149
guy,live,1873
conversation,girl,2228
direction,story,499
successful,trouble,188
easy,normal,1503
emotional,true,1019
enough,level,545
enough,normal,426
chance,honest,599
necessary,social,854
behavior,man,1099
stay,talk,1805
none,stay,325
act,anyone,1563
girl,understanding,431
book,happiness,1619
great,low,2034
approach,guy,1131
example,order,1699
clothes,example,584
hair,shitty,92
finish,pain,195
book,extra,673
improve,school,1575
depression,mental,3575
brain,true,1470
main,open,472
event,hand,479
case,job,2305
able,system,1186
body,peace,747
brain,leave,513
confidence,drug,375
child,move,969
child,push,292
feeling,friendships,1066
friendships,high,528
character,nice,343
conversation,reality,560
hold,ton,213
order,social,1982
everything,real,4760
light,realize,461
awesome,text,132
reality,talk,1450
full,potential,1049
open,suck,529
grateful,mind,1146
community,version,242
grateful,public,90
book,knowledgeable,2144
last,poor,736
fun,student,601
stay,whole,1122
knowledgeable,none,276
money,pay,3012
place,quit,868
body,mom,591
pain,shit,1018
home,super,1142
drink,future,709
kid,proud,695
drink,happen,231
stay,support,701
pay,support,577
quit,support,332
heres,support,323
suggestion,turn,267
stupid,suggestion,190
pay,unhealthy,119
half,lose,232
doctor,quit,199
consistent,key,470
age,project,386
realize,teach,402
great,horrible,734
activity,woman,779
hobbies,kind,1739
class,opinion,517
meet,personality,657
attractive,horrible,147
average,main,219
discipline,school,958
fall,sure,1581
money,track,842
bed,club,187
hobby,similar,574
general,perfect,518
meditation,read,2519
heres,reason,984
real,video,2209
hair,true,319
nice,progress,704
anger,journey,281
car,enjoy,443
information,perspective,340
direction,easy,826
kind,stress,1383
check,hand,622
look,run,1004
clothes,head,450
buy,level,405
awesome,cause,235
decision,resource,362
benefit,likely,680
stick,system,399
decision,power,755
behavior,main,312
effect,force,411
choose,natural,189
conversation,interested,1603
fuck,picture,341
half,stick,464
long,truth,1327
long,miserable,952
place,power,1458
family,room,1548
enough,game,639
brother,shit,731
parent,tv,496
college,success,918
brain,power,1160
food,joy,379
media,successful,617
beat,media,284
fear,joy,443
awesome,fear,330
practice,spend,703
awkward,cause,262
front,physical,353
keep,physical,347
ability,pain,508
quick,struggle,282
comfortable,front,399
comfortable,impossible,248
emotional,mess,311
decent,emotional,187
awkward,waste,136
plenty,truth,216
deserve,language,113
lazy,picture,119
example,lead,1055
real,risk,607
early,luck,714
personal,young,868
level,major,530
society,stupid,308
adult,potential,274
amount,date,462
belief,nobody,285
cut,gym,783
anxious,mind,1569
mine,story,707
realize,short,930
anyone,research,696
message,university,187
meaningful,understand,229
close,tend,206
feeling,terrible,1675
check,period,421
order,productive,519
challenge,passion,279
average,quit,172
hold,whole,694
child,doctor,315
doctor,fault,169
awkward,important,440
human,push,453
anger,inner,199
fix,inner,199
circumstance,relationship,857
offer,position,360
happen,result,525
achieve,enjoy,347
alcohol,cold,265
activity,recommend,562
journey,video,1094
lack,process,935
aspect,happy,1120
deal,walk,532
actual,party,152
group,teach,383
