node1_norm,node2_norm,weight
likely,student,6
differently,include,1
differently,straight,4
idk,tv,8
ever,overcome,45
overcome,parent,17
challenge,sense,27
comfort,plan,26
imagine,society,13
entirely,wait,3
far,position,11
clearly,learn,10
always,cost,11
consequence,wrong,5
everything,therefore,15
concept,seem,4
subject,though,3
hate,therefore,6
describe,show,12
moment,quite,28
answer,nature,11
answer,development,12
limit,sex,7
course,order,23
guilty,possible,5
culture,together,6
history,perfect,6
base,voice,7
drive,effect,4
suggest,therefore,6
necessarily,seriously,1
consequence,version,3
culture,effect,4
function,guilt,2
bear,guide,7
death,internal,3
internal,therefore,4
always,mirror,4
mention,unless,2
anyone,sell,6
productive,struggle,10
never,validation,9
invest,never,9
believe,currently,11
away,esteem,5
deal,deep,36
give,manage,13
become,express,17
become,reject,19
man,nobody,23
determine,study,10
choose,involved,5
means,member,8
condition,fail,11
bring,insight,2
human,prepare,7
clear,process,28
low,position,2
development,low,10
prove,seek,6
emotional,meaning,13
exist,general,7
insight,understanding,10
benefit,involved,6
ability,special,6
common,training,2
common,member,2
prove,subject,3
effect,particular,6
field,method,3
impossible,soul,2
imagine,shame,11
abusive,due,7
journal,lead,9
game,ie,6
improve,refuse,5
thought,tldr,5
hopefully,probably,4
early,fuck,25
achieve,together,9
achieve,subject,4
progress,subject,2
early,hobbies,5
hobbies,system,2
add,deep,20
confident,suck,16
body,lifestyle,17
achieve,cold,8
edit,kill,3
schedule,school,15
fake,friend,20
high,number,26
last,shut,8
act,whenever,29
boyfriend,true,10
completely,laugh,14
hold,kick,5
crazy,follow,6
awkward,usually,16
full,otherwise,1
boyfriend,unless,3
terrible,willing,3
hang,throw,4
alcohol,event,4
crazy,instagram,2
follow,judge,21
attract,stay,7
age,catch,9
pass,ready,7
brother,funny,5
send,surround,2
example,though,31
ugly,wish,10
decided,weird,12
community,simple,5
powerful,ugly,3
jealous,long,6
everything,jealous,10
city,hate,24
grade,likely,7
crazy,manage,6
successful,whatever,33
chance,university,8
hate,naturally,11
healthy,naturally,6
harm,kill,6
butt,fine,24
luck,try,9
reject,try,15
little,wrong,12
emotional,keep,46
first,invest,8
social,whether,22
correct,else,5
guy,word,39
engage,sure,6
aside,friend,6
insecure,little,9
big,sound,8
depend,sound,3
money,protect,9
eating,shit,39
awesome,grow,8
seek,show,29
real,rule,21
accept,awkward,16
example,invest,6
anxiety,society,17
confidence,god,9
however,source,11
attract,word,8
brain,nice,22
motivated,nice,5
cycle,sleep,42
pressure,set,7
afraid,course,23
luck,reach,5
luck,obviously,2
source,truly,12
achieve,afraid,36
break,general,7
definitely,invest,4
boundaries,reach,10
afraid,somebody,5
attractive,fight,5
fight,main,8
failure,obviously,3
full,obviously,5
anxious,fine,27
actual,simple,4
rich,stress,8
beautiful,cut,5
easily,teach,6
sad,somebody,4
actual,challenge,1
challenge,influence,11
adult,fat,5
beautiful,depend,2
aside,system,2
emotionally,obviously,4
accomplish,sell,1
attract,reject,5
chase,therefore,3
broke,mine,3
career,lie,16
